song_id,action,adventure,advertising,background,ballad,calm,children,christmas,commercial,cool,corporate,dark,deep,documentary,drama,dramatic,dream,emotional,energetic,epic,fast,film,fun,funny,game,groovy,happy,heavy,holiday,hopeful,inspiring,love,meditative,melancholic,melodic,motivational,movie,nature,party,positive,powerful,relaxing,retro,romantic,sad,sexy,slow,soft,soundscape,space,sport,summer,trailer,travel,upbeat,uplifting
18,0.14916313034948836,0.04241691792844863,0.299848699589096,0.3325486361225304,0.12475443678621888,0.02602811575414375,0.1549678197533071,0.01983755174961241,0.7904310299989507,0.07644088909699598,0.5371759695777067,0.40293914537816633,0.28769273210756285,0.18844796407895614,0.7178255183491075,0.20044288872933916,0.055515314285804286,0.4226343046076334,0.03993643153594252,0.07183169176552338,0.28839826784430467,0.14772547937243544,0.017648883510001448,0.04661919459901545,0.10422875284573378,0.14847463743732459,0.017362532370821058,0.3805982608087327,0.07234764737703285,0.05637819333325523,0.04882845553072611,0.03140626962929102,0.07639418022921052,0.6685825176336726,0.12009939788588408,0.0737541480440011,0.06681022076064687,0.08741747214345505,0.057446252835971594,0.04658020771467712,0.1342552839826686,0.026245240249900586,0.2650467726349184,0.04714706042388501,0.1948392620026453,0.0342983968254311,0.25737448447891564,0.049282533037864486,0.13474905657267838,0.0767058841827387,0.09029354007604445,0.04999523604533753,0.23353818623262848,0.03391717699476347,0.07521481269020867,0.09029354007604445
19,0.30257001321067456,0.08345728703595783,0.12867566488361265,0.17369596934807463,0.08891725517951318,0.013929014948956446,0.19708471088667393,0.033581296173627664,0.370182241906496,0.05701646084169875,0.42631854056168006,0.24458160487063435,0.18190069162738554,0.12856779038930172,0.6358965108073981,0.49559065996228235,0.05954562822130616,0.539361489386137,0.07279978936423052,0.08685493019533969,0.7028875553168629,0.12440978208979862,0.032875080859392454,0.0690563851727335,0.1343290765835788,0.15873391467395745,0.030353516809060423,0.1821415385726029,0.09139268666198982,0.07018186332542165,0.08457954368406759,0.04644225436351306,0.046261926972527546,0.27022886127039014,0.1422091673321005,0.1510871942447226,0.07079314165878171,0.07802177207546757,0.10573807429998623,0.07152939906200763,0.1968441274923892,0.029258013940448746,0.18188632658941586,0.06454958265892158,0.07371497111634287,0.07485424120988025,0.0926259650414733,0.03515183234003861,0.10439240204232904,0.06071832517074906,0.1034172083806409,0.07629177686758315,0.0901580589181407,0.05283165481382292,0.09446126352389982,0.1034172083806409
20,0.5638499148153245,0.4230015595971189,0.1128359532309143,0.18944340349454525,0.28175762525650877,0.04593977659087089,0.8315475257647404,0.2522439987412624,0.140959782647539,0.2392848551078447,0.30097562907419045,0.25306584470772564,0.2748754993041584,0.2978899400849099,0.20944684908693142,0.2874581238134742,0.39954016592549846,0.3980815762880959,0.4355663270456729,0.5722067226861132,0.2000162149590488,0.4246162786987261,0.22131185864075645,0.5031674624398299,0.7765672232113259,0.6484727792545173,0.2232073876189527,0.158329177192696,0.6087206146437572,0.5016690796602704,0.5195681192146708,0.36469201327148604,0.14482926243010918,0.09146159885249236,0.7268884243802191,0.5362168126721772,0.44468117455954154,0.3798015551676369,0.5530898270250005,0.5090347442527459,0.9793873919086578,0.23383919159737715,0.318362749403112,0.48289105655612297,0.016379053324162503,0.31545590557652076,0.056247611285974906,0.15995658478244854,0.34808576099625976,0.27368525761101137,0.6063746153576507,0.5366274610574162,0.07265864178331888,0.39624507257718466,0.6200510377447751,0.6063746153576507
21,0.7513083579399535,0.48984541551766836,0.04726840913680382,0.079430211601388,0.09483819461599971,0.013856732734972267,0.3615245355504594,0.20218313547826347,0.08762641237680409,0.07740596793880763,0.17766026236770027,0.11564797386745665,0.11106478579413376,0.10765370734214193,0.16331741212608852,0.48830587077008464,0.1517219684798288,0.29667182842408657,0.4068963311408126,0.23672918674197893,0.29951845566722635,0.15169112553954983,0.22037028347516233,0.2897124062615338,0.3288659354778611,0.25267726860673484,0.19267198006645617,0.06987925832773438,0.26302060649604225,0.21878720494009193,0.4213846327169134,0.21738120001711247,0.04578213581354242,0.05544933950714732,0.289879918630273,0.7483741391669084,0.16610098666344797,0.13027404202581525,0.529215851216148,0.3141515318594921,0.46269853812196987,0.0962473565166768,0.1268249458415911,0.24338769493344983,0.0106914507193237,0.4854795336755877,0.025107559780380054,0.050395724986638885,0.12012197281339247,0.08979245109184182,0.23670840040806915,0.3245322450624556,0.02996015384130807,0.25899403374282226,0.2651691889842453,0.23670840040806915
22,0.15210681405804038,0.05798184711328665,0.6374925802495635,0.7959044554359617,0.3411879739702536,0.0837719319519078,0.25952135250090197,0.03444658737802024,0.6144950493201085,0.21841132661333917,0.64307013220527,0.8539965159303515,0.6869865563967203,0.48623999188238753,0.45643607865968294,0.13619406121384964,0.13125270308614095,0.4098107073024072,0.06000303141272609,0.1488894047982486,0.157308713278956,0.3550331074879112,0.027916809980873362,0.08517809974886649,0.19069509616520383,0.29531752718507637,0.029439487115119147,0.8264879418550807,0.14414921997140254,0.11788796416580988,0.07563604871721093,0.05994697225165597,0.23265875852721102,0.5115893322391795,0.2301085085720292,0.08826123621949182,0.1558368185042988,0.22211193342281513,0.0813338923892719,0.08217755306887654,0.2034864605974131,0.06444223840282083,0.6200510377447751,0.09262012470432754,0.12042831426275964,0.0423044241211032,0.4058064178342431,0.14893315534725182,0.3480857609962599,0.21282270617325955,0.1887953534663879,0.08796151603496212,0.46116283525054946,0.061123711367239965,0.14971537511838395,0.1887953534663879
24,0.18544936382512156,0.050321207850950525,0.20069374023682768,0.2394908019756555,0.09800690610960226,0.017975373399741052,0.15612795102152613,0.021755711406399963,0.580163915717089,0.0605046393338357,0.48239556012685825,0.3115205560423489,0.22186532108550178,0.14727196201631007,0.7567328704887389,0.28121616530640864,0.05064308929342925,0.4593436164553853,0.0456780114216842,0.06926093963303011,0.41800800084078155,0.12475443678621885,0.02020338715211794,0.048685983353805515,0.10422875284573378,0.13859168532235794,0.01929936409920571,0.2670834450664249,0.07108730846422258,0.054782307028293974,0.054728607124949515,0.032590921456778395,0.05580769855738132,0.46978460063129757,0.11628275884670945,0.09012422979375391,0.060840860535088484,0.07456649382926989,0.0663982828003453,0.049423918304177326,0.1432007191136445,0.024082815832580654,0.21052117489284775,0.04758224780053912,0.1444952676453663,0.04265175139164189,0.16451326110402253,0.038074231627387184,0.10968064288533155,0.06216760618293949,0.08551957833040345,0.0529616213539953,0.1504865048954381,0.03604935424448405,0.07378136992426831,0.08551957833040345
25,0.209027987005737,0.08553143037034315,0.018941280187410016,0.028281435575571227,0.01993168662900842,0.0027069890629464557,0.07367582081983852,0.03014840939602257,0.05750809855648032,0.014105614384110444,0.08090582170463151,0.042542287764610144,0.033651558864647525,0.02642736514457749,0.11686671056606074,0.3982533929567394,0.02280424582042889,0.1366925174329218,0.06536055136609395,0.03682318300626237,0.37821620654588806,0.031506194718085835,0.03612604819610645,0.04231468457221444,0.056709054169655236,0.05020266897865848,0.02956401068587122,0.028106383246404347,0.0408933492476636,0.03236669931467706,0.06609831049083521,0.03060480708134901,0.009440092389053014,0.04005930664656296,0.052593477514884523,0.14271411592026184,0.025925395724532282,0.02268188411050858,0.0882022829159549,0.046349560639778534,0.09050292422255712,0.01310707540782951,0.035884240246124764,0.03511752067767813,0.011888313246580571,0.10099565542729613,0.012627824817711653,0.008696317279562321,0.02490719567436181,0.015916322246837727,0.039222684449402974,0.04821333801955717,0.012652659043922935,0.03733431908199332,0.04161180281796839,0.039222684449402974
31,0.13110735570953608,0.037255823134341386,0.30993944926133565,0.33049488829164597,0.11918473098671825,0.02605186804465311,0.1396297359004643,0.017586769824874705,0.7972986541597928,0.07279550701503382,0.499207390412971,0.38997542004122876,0.27773714911969094,0.18061051431375677,0.6547553834256169,0.17664211752963993,0.05091443431711921,0.3802155051440812,0.035218859257965224,0.0651259386634834,0.2575328423098722,0.1382545652164809,0.015556133552635257,0.041651498660143046,0.0939151170384683,0.13570285997408596,0.015363235438219172,0.38424417169811376,0.06535681897038098,0.05102757825670672,0.04317942789158704,0.028084554396872533,0.07477663104643044,0.721020964983324,0.1088996112413935,0.06467832752057466,0.06130316734342563,0.08151187784861369,0.05062281167121279,0.04151197781152005,0.11982075274887097,0.024039674805532135,0.25320892106544785,0.042368738034497005,0.22080270278813957,0.02998731186709766,0.2786239634325275,0.047283295000929204,0.12737797756568886,0.07253062936308467,0.08218255640092999,0.04456921083868429,0.2474594492025325,0.030213501941683246,0.06797147369929518,0.08218255640092999
32,0.0675212204974647,0.019241277903121162,0.3154162581732802,0.276834924641586,0.08714033594516746,0.02445114711426985,0.07933092117197137,0.009475726263524695,0.6022184588392814,0.05302675542382901,0.31190215274721844,0.287768695742051,0.20662931974674745,0.13236953078362104,0.3879910537581161,0.09177109641829227,0.03154785163943505,0.21271549873273582,0.01850366322488816,0.038304369945471185,0.14039238315323688,0.09203270429358418,0.008177743275717386,0.02310289613754067,0.053608805513452915,0.08177358284096525,0.008213328752019437,0.34190491347012786,0.03785332841316582,0.029864811455696954,0.022929444738340368,0.015673974381131047,0.06180729604191791,0.7808465326590469,0.0636971421278041,0.03311640744613679,0.03798341194977168,0.05394564439262221,0.026472455727854696,0.022781273556803146,0.06561499132798444,0.014918278573760218,0.18081338696027055,0.024087405103933784,0.3974412054249218,0.015202739907283314,0.36925807065045346,0.035908462994596595,0.08872227428486659,0.05117184979186507,0.04900906544553048,0.024480314224451172,0.2918449405558129,0.016579483170703936,0.03941248007446118,0.04900906544553048
35,0.37170346285465516,0.28345882584539267,0.16778681319698643,0.27450152426380187,0.4587011472762573,0.0818519319574978,0.8403647146531658,0.2050388614626882,0.16355004416770916,0.39345453053175855,0.3356489890452586,0.3394413271236976,0.39864329702707435,0.46448186619681414,0.20736423738008725,0.1941733509772956,0.5282656694871964,0.3696232350741151,0.3132080381670871,0.6680661464963592,0.1463144444316878,0.6546330904805703,0.16485174138747388,0.4507174997343344,0.8108630992925895,0.9238261591909132,0.17683543092658216,0.2242864501510615,0.6670365949927494,0.5614570828793795,0.38494763674392235,0.3356489890452584,0.24905639764163437,0.11038454969353555,0.9193977615491788,0.3383788019588451,0.6005492165377978,0.5840110391046517,0.380183636943174,0.4355663270456727,0.7035208230136005,0.29226153188664916,0.46147219733490724,0.479079084248857,0.020084295123142866,0.19923997916543923,0.08248850322104817,0.2672320081630371,0.5530482216189578,0.4413337238516328,0.7735080501052158,0.45965081258877727,0.11075993603279152,0.341752367643296,0.6854595963017406,0.7735080501052158
37,0.6152553585251109,0.2155505438471952,0.06416165060793505,0.10036093079747557,0.08047455833281908,0.011192373854833687,0.27294280640572854,0.0822776943159765,0.1552770081368373,0.05774435913427368,0.2596460037278645,0.14898786791235374,0.12551932531653662,0.10383634550146749,0.30090916308584614,0.9349001745808763,0.0875612189316969,0.43034472544905095,0.1782421892755739,0.13699520744865215,0.6437136495866908,0.1254910463743937,0.08764951677617043,0.1389598033572766,0.20865809996573384,0.19392592093058497,0.07703533442679342,0.09526098632238733,0.14967957446071448,0.11784792890436546,0.1937259410419724,0.09749480442435764,0.038595436433814204,0.10221282747389554,0.19908930615370674,0.37145775793342967,0.10035606851113084,0.09109055747091631,0.24897815321382444,0.1485945413229419,0.3190312899645741,0.0482654988176153,0.13607285534120164,0.12091564511635906,0.022808540462075453,0.21254144860357227,0.03848626629526755,0.035873236583246586,0.10007619594690731,0.0648849987645252,0.1494265456900753,0.1561658523481961,0.041780968818384695,0.11521760785119124,0.1529003060417301,0.1494265456900753
39,0.4413337238516329,0.19773230243615356,0.03217475433589442,0.05082197270677218,0.04312131867930051,0.0058950923878561155,0.16490196728195597,0.0722881992375641,0.08245206393450726,0.03189764035747201,0.1372032147459846,0.0764044302587756,0.06457622448041646,0.05442185624560689,0.16741444799815014,0.6432454773061681,0.055062318755237614,0.23816977600821096,0.15458753814857307,0.0883216133215865,0.4672252105184922,0.06895239897938533,0.08397354199826439,0.10308080517197903,0.1326290583889144,0.11241367084949372,0.07013896931087905,0.04814664976985387,0.09815791311327496,0.07864742784283969,0.1577512940024881,0.07508546398027233,0.020365343811761853,0.054327225561600356,0.12113122967799392,0.32287420708916176,0.06196138961771171,0.052336914867213084,0.2071790892413762,0.11257178258233418,0.20551461955646286,0.03247156617321925,0.07072809712776836,0.08586282689291914,0.012858512428826383,0.22192219720470155,0.0193806678238152,0.019945423943066934,0.05432353325766543,0.03637211225340966,0.09244513663836103,0.11694790073023066,0.02086436072592602,0.0910020264314435,0.0996414323288762,0.09244513663836103
40,0.24008895658747112,0.0829995722103339,0.4100030299569594,0.5525494577840107,0.27699805026569396,0.05324435801190604,0.3262534633740248,0.043791278010773343,0.6589177410102993,0.17663176964509725,0.9141883118106895,0.7170335751225225,0.5583842542590317,0.39817319663569195,0.6679372203651295,0.2333904371469551,0.13321136130635136,0.6269596952593143,0.08217755306887654,0.16659665752786557,0.2684186460722806,0.33328073287139026,0.03731259679757814,0.10460599134907933,0.23008355690603338,0.32999300399261383,0.0379282003192948,0.5576849801902259,0.1659235440641901,0.13186876536792372,0.10188318702612024,0.07190014324767312,0.1634755528688887,0.47750693356783497,0.267504688070989,0.13310074391394514,0.15902045739608395,0.20591084376422064,0.1143631900628987,0.10307409171507834,0.27243249458128993,0.06433237719610498,0.5378828427399904,0.10856840205735982,0.1024189366485236,0.06328075895138578,0.2629722082125245,0.11421519849312513,0.303248675574635,0.1794632743176214,0.20822844680000555,0.11042311512079063,0.2869691225803952,0.07590424573434493,0.17226811629908256,0.20822844680000555
41,0.21949036008343034,0.08723889304777975,0.4879957726096243,0.6941229701289495,0.3908182452874163,0.0797470911061018,0.3686911826762467,0.051138984769068675,0.5384733262786471,0.25405258422827093,0.7629360574978824,0.8949142885815563,0.7433787444076077,0.5483673157912956,0.49466903189000283,0.18373055373076316,0.17716750180593072,0.5300357048950406,0.08989350372645409,0.2088538080203178,0.19693630279265564,0.4467331906107167,0.04193443099906849,0.12428945142680756,0.2719934756731658,0.40495682330546334,0.043878757850090995,0.6528057218918022,0.2043449918143353,0.16611684233253332,0.11269433188239601,0.08723889304777982,0.23949080197565553,0.405051076707341,0.32274278187611893,0.1315602535384672,0.21018269752257507,0.282461817015687,0.12157435432246608,0.1206179810146948,0.29471540215689107,0.0870419227556648,0.7164414040145534,0.13314780015737418,0.08560390561387368,0.06392976787494607,0.2865568451554411,0.16799274010800933,0.4188042470337343,0.25527648565691813,0.2618626221414808,0.12900226801913767,0.3378847235054435,0.0898134915835835,0.21202494335111804,0.2618626221414808
42,0.5762578411634879,0.1798339640061694,0.1062236763765987,0.16175045029331991,0.11614915194622764,0.016685737521750527,0.3318361592421572,0.07279978936423055,0.2509901846235133,0.08015395861222681,0.4037465554317294,0.23629322141577375,0.1948590118128337,0.1550833065652551,0.46080973003930414,0.7574446933053486,0.10410623621877499,0.6286121424472398,0.15597647025873265,0.1572292275913306,0.6926929525395791,0.1744566663458121,0.0727099276475724,0.13930922955752087,0.2405934889918308,0.24995876583419444,0.06646877965233548,0.15586008203277363,0.16841855543672699,0.13103591430682096,0.17756294942356424,0.09549304768002645,0.0571099579537695,0.16728630771851902,0.24158037441386862,0.3137106982691785,0.1213889383467672,0.11984735095825476,0.22209294946793579,0.14595454176284237,0.35744562858264417,0.05418198753045318,0.20704145490009043,0.12659362399380486,0.036814093985265674,0.16282571942171653,0.06501459458174139,0.04958424349281306,0.1416733658465865,0.0883216133215865,0.17895660693095577,0.15471703756877028,0.07002984280458772,0.11001631739965444,0.17307055440938243,0.17895660693095577
43,0.14465293125599601,0.03910935130597091,0.050852543270449115,0.06437629310602923,0.029621299882734542,0.004631406959079496,0.07238589704761678,0.014274413164756338,0.17404701415989335,0.018755975789298586,0.1650307663389571,0.0903500684223362,0.06419173697471187,0.04369670656417001,0.28707921207438797,0.3158845811700394,0.020528207583042177,0.21424139007212936,0.03215936704362706,0.03102626265372489,0.49992303234754437,0.04195793833124981,0.015007758790997725,0.026833813045436777,0.04917747830585349,0.0555039322666574,0.013222822136044973,0.07061573988609526,0.03313714837589607,0.02530989262532601,0.03594417331233212,0.018111215381533794,0.015344432692005075,0.14071876961808708,0.05076293500258841,0.07276125981725988,0.024355961740679433,0.026095284233212522,0.04677616277177536,0.028315948207484544,0.07618614492787348,0.010204393866011432,0.06332017999284163,0.024179414532772645,0.058509977977885416,0.0388615421026557,0.041972906080535353,0.011476433053271309,0.03491038934536746,0.020028088769049136,0.03640615276808978,0.030079237840720925,0.03729966330018943,0.021160546844665316,0.03418372712256792,0.03640615276808978
